[INFO] 2020-11-11 14:07:17,993 [main][org.example.p2.s7.Main2][line:43]  200个目标查询完成 1125 ms, 平均: 5.625 ms/个
[INFO] 2020-11-11 14:07:18,003 [main][org.example.p2.s7.Main2][line:44]  ip: 192.168.0.190, address: DB1.DBB1, value: 1
[INFO] 2020-11-11 14:07:18,004 [main][org.example.p2.s7.Main2][line:44]  ip: 192.168.0.190, address: DB1.DBB0, value: 1
[INFO] 2020-11-11 14:07:18,004 [main][org.example.p2.s7.Main2][line:44]  ip: 192.168.0.190, address: DB1.DBB1, value: 1
[INFO] 2020-11-11 14:07:18,004 [main][org.example.p2.s7.Main2][line:44]  ip: 192.168.0.190, address: DB1.DBB0, value: 1
[INFO] 2020-11-11 14:07:18,004 [main][org.example.p2.s7.Main2][line:44]  ip: 192.168.0.190, address: DB1.DBB1, value: 1
[INFO] 2020-11-11 14:07:24,800 [main][org.example.p2.s7.Main2][line:70]  200个目标查询完成 6796 ms, 平均: 33.98 ms/个
[INFO] 2020-11-11 14:07:24,800 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,801 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,802 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,803 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,804 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,805 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,806 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
